Asthma,CHD,Disability,LBW,OldAge,YoungAge,POC,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,Freight,PWDis,Waste,Psites,RMP,TRI,CF,CANCER,HI,OZONE,PM25,DSLPM,PTRAF,RSEI_AIR,EBLL,SenPop,SEFac,EnvCond,EnvExp,PopChar,PolBur,Index
0.2959463639611149,0.19661975645149476,0.1385615620241218,0.21623484827014153,0.04933071702816002,0.6832139602601918,0.7327083857583233,0.3986790128879454,0.5766747665138704,0.2686946753247284,0.38661710037174724,0.15358449289067447,0.4113924050632911,0.017453841681393564,0.008595443595768746,0.008992948819261182,0.004671247426214668,0.0,0.02471150992364923,0.011464773306279352,0.0,0.05965597684799446,0.8932682356117482,0.08084092036401559,0.011926146643000577,0.013729676170156857,0.008486336871144496,0.5281807557108777,0.26331786799920415,0.41833583411579717,0.010841394964652392,0.19951100602736724,0.34082685105750066,0.13662113567312897,0.2387239933653148
0.2754841691911788,0.2906406574422503,0.22046790111584572,0.28957124461595063,0.22099122126719709,0.3351365533939211,0.7450665478536764,0.5250456410892156,0.6109119917319609,0.2740207381447867,0.3382899628252788,0.19667603547266307,0.49367088607594933,0.0017524034574642052,0.0142585040951445,0.0,0.00167277949301752,0.0,1.2399483333918836e-11,0.011741348834186581,0.0,0.05640914276144437,0.8492237771677986,0.07592619815956116,0.014049252966279792,0.03401281750053399,0.00632452578844774,0.48210298337745044,0.27204862450439066,0.4548116861705044,0.004203576556030327,0.1897560872151895,0.3634301553374475,0.1279052503288031,0.24566770283312528
0.18341640440811433,0.35902292505572414,0.1607266303570115,0.1853321787388368,0.23156182357474972,0.693031291405587,0.5354544126318358,0.41684550614463467,0.24749437387464912,0.10921370762685922,0.2992565055762082,0.09045397005794015,0.29113924050632906,0.0008269610040815456,0.04441267838971265,0.018125111245704494,0.024631264810013445,0.0,0.01516263533022497,0.011479486292690537,0.0,0.0564082792147209,0.7327588534401293,0.10895099970259953,0.031616431073148446,0.010596639317699445,0.009279390321668498,0.4821062021342371,0.3021818755900039,0.28426538805977947,0.01637687672463252,0.1789645994005254,0.2932236318248917,0.12476869184189443,0.20899616183339306
0.18342403487957087,0.598350568856086,0.39807466956884907,0.13901549178848738,0.4307103707482102,0.6116361344239144,0.1527995693587244,0.3063551659352389,0.4481843755186489,0.17006983621707827,0.10594795539033458,0.1778007685442892,0.2626582278481013,0.0008090251325364072,0.10231568673647073,0.0027648762295112983,0.010821410532490168,0.0,0.0166481136454262,3.640505601291711e-5,0.0,0.06952067220168,0.6935382261620789,0.18038036898347762,0.04815326856901572,0.01244304943822963,0.019747941570735634,0.4821029732357787,0.393535211710853,0.23197369983034513,0.01905650247606396,0.18823581252012453,0.31275445577059907,0.13184270917210433,0.2222985824713517
0.19364699218451326,0.3761233459021296,0.17455961406619022,0.20464129703965536,0.3436815684993762,0.6698003368810898,0.2657364250266157,0.12899475796937998,0.30242169781986555,0.0957610670549,0.08178438661710039,0.24728086488468973,0.1629746835443038,0.0,0.02214629173294114,0.0,0.0028299890069996485,0.0,1.5400649077264578e-12,0.0014401203348620114,0.0,0.06296282431847006,0.724069657561983,0.14268651853119033,0.0305926808374717,0.015412495920198171,0.013769702775997802,0.4821029765580505,0.3270755257621591,0.1835648404166936,0.003773771582334695,0.18394960706292018,0.25532018308942633,0.12389099523605836,0.18960558916274234
0.22435166999637038,0.30772887934012333,0.1248943661449634,0.20466635676614184,0.2574419471442992,0.41486238573589457,0.6156094552362802,0.5403563845787395,0.5224403498655816,0.23997690803578692,0.241635687732342,0.11067847335182615,0.37658227848101267,0.003383238178769243,0.013400366282034533,0.0049783322820664555,0.0003996122104407369,0.0,0.00021627721404985216,0.0022535136906030877,0.0,0.0629640765431495,0.8118210862619768,0.11975371096363614,0.02008430502926217,0.024635962355410945,0.012036975308886885,0.482103036533799,0.2556576008546321,0.3781827910402241,0.0035187628368519874,0.1916748941245152,0.31692019594742815,0.12895618369529413,0.22293818982136115
0.31640004203274796,0.4188536793128771,0.22831758834813223,0.3359108440432124,0.2316011052428376,0.641312634913468,0.8010819053076034,0.5941000807456298,0.6539845581449497,0.41720779986479045,0.42007434944237926,0.18015158761950947,0.6234177215189873,0.00985331564665192,0.011339566888260665,0.037194556839576766,0.00043271360922462045,0.0,0.01521428555235747,0.001679570305675697,0.0,0.06949051164437126,0.7547180848670293,0.15229982040248796,0.030819002406983386,0.019752456962909972,0.03155984734031382,0.48210300523450167,0.3620659823155459,0.5271454289491213,0.01081628697739245,0.19259284110732466,0.4446057056323336,0.13200065639734726,0.2883031810148404
0.3266235703775442,0.45306446302992065,0.19699571999627513,0.19305364094806612,0.2650716804527335,0.6510502480211929,0.31721545866407763,0.22948897322192424,0.45575235293967914,0.39382535969260735,0.19144981412639409,0.20270558554995993,0.3022151898734177,0.0,0.04612568776742584,0.0,0.03883256900359816,0.0,2.6808824417749005e-10,0.001490729859697379,0.0,0.07280097421310366,0.6789992350267707,0.19559156503088018,0.05357223314827387,0.011647460046477856,0.025157684340762262,0.48210300208708623,0.3476432204709554,0.29895039058115147,0.012349855271258519,0.18998401923666933,0.32329680552605344,0.13077263124819907,0.22703471838712624
0.21410764590386505,0.38466882893999643,0.09181673888148516,0.35135109819332916,0.22566129319225048,0.5549528661466734,0.5396873934499514,0.5349498169745039,0.30104906184707336,0.1022549877819191,0.20074349442379186,0.04594636119178288,0.36075949367088606,0.0,0.01800553228739271,0.0,0.011758895615973559,0.0,0.0,0.004348586109464325,0.0,0.06624643173112825,0.7368987085451973,0.1756822856775579,0.03825343079372345,0.02239049447572346,0.021044269531408526,0.48210300680820933,0.3037597452096,0.2979129441914155,0.004873287716118656,0.1928273284453685,0.30083634470050774,0.13017598153561857,0.21550616311806314
0.12204044029382848,0.3675719245256038,0.1110673630593978,0.2664156114289726,0.5188899939341873,0.39321164702901584,0.2588913764621523,0.13002252497228314,0.4902906655398031,0.15179218686973123,0.1449814126394052,0.14087785171326916,0.11867088607594936,0.0,0.06861995517608019,0.0,0.0,0.0,0.0013856097528613788,0.00022797536772035002,0.0,0.07277207112402186,0.6077937272195477,0.282054452169981,0.10127523391384975,0.029071425512576753,0.04195552374647707,0.4808107250930325,0.2965328300451677,0.2050752720389419,0.01003336289952313,0.20196664484743584,0.2508040510420548,0.1379888841981316,0.1943964676200932
0.24479795298936372,0.4359596287775351,0.19461671370664615,0.2857158667122864,0.2473741194416973,0.762584654289073,0.5249732907485452,0.12829369949792827,0.5298639795569957,0.1854875903791662,0.4330855018587361,0.22270560466317,0.5965189873417722,0.0,0.06388874809564168,0.0,0.008319230732021574,0.0,3.964945750022106e-11,0.0009648173209882411,0.0,0.07280480364136317,0.6530171443999448,0.24172891150386505,0.08594422928495585,0.028973031084715665,0.036853264525596285,0.48130724420611726,0.36184148931943366,0.37441837914947335,0.01045325659832871,0.2000785785808198,0.3681299342344535,0.13687013791998942,0.2525000360772215
0.21410699261463034,0.3333783692396364,0.25430947550134464,0.2509714090392904,0.19549864854112242,0.4149270998854811,0.5668372784479829,0.4713978471043209,0.4845017649076691,0.17614454932530632,0.2676579925650558,0.0740921980651253,0.46202531645569617,0.0,0.018296537621743422,0.0,0.0020573225528121883,0.0,1.2661863707351546e-11,0.007054015138881949,0.0,0.10882053775106007,0.6639652612158526,0.2520263780686586,0.09501794204587581,0.0314463458117126,0.033850305378278794,0.4821030300641118,0.2771986658035842,0.3575224209815938,0.003915410760871346,0.20840372504194382,0.317360543392589,0.14024095361491964,0.22880074850375431
0.26525369322892556,0.36757120347581707,0.23361833040394242,0.20464468697039292,0.1235211683287373,0.586642911066075,0.7404980129056399,0.6238088090232949,0.45649807448332014,0.25842839195835166,0.6635687732342008,0.2226043068512916,0.5332278481012659,0.0,0.016804836168184137,0.0,0.006032616873046095,0.0,0.0,0.007851337448980087,0.0,0.07280147661049534,0.6825091121810718,0.22104935698887987,0.07273583499307588,0.02527469525886253,0.029497392736288316,0.48210296291925053,0.2968753322456484,0.4998048880796236,0.004384112927172903,0.19824635396099052,0.398340110162636,0.13362560694971798,0.265982858556177
0.306175699582764,0.2995486892709277,0.11557189218953721,0.40116000960308174,0.11958480502802084,0.5594398919094432,0.7626604263153081,0.7010738343051554,0.547863980680036,0.32339912732580084,0.4033457249070632,0.047562180335450586,0.48101265822784806,0.0021510366502722833,0.01038769203427113,0.00110692890328862,3.671886943304504e-5,0.0,5.685024652736137e-11,0.0032375665859103835,0.0,0.07280523066276003,0.7270035548755748,0.1896948905639187,0.0641260667725103,0.025638157495450207,0.026061807496574475,0.48210302674184,0.30024683126396245,0.46670256172809454,0.0024171347285751013,0.19842909182607857,0.3834746964960285,0.1330917727935774,0.25828323464480296
0.3061742434413663,0.42738660633938275,0.35997223526990096,0.26257688657260514,0.28281776851009427,0.4687880880974463,0.6319926034982308,0.37408205906485237,0.5185362713803673,0.4040148270204534,0.3345724907063197,0.06354488550064022,0.560126582278481,0.0212598708718969,0.00800680925768244,0.007983857277227654,0.0,0.0,0.00020873627558320152,0.006208706702190918,0.0,0.08587526037428943,0.7759618413355496,0.16658217027726638,0.0571492515096154,0.02791494377872003,0.025925186575927548,0.4816469716750537,0.3512859713717993,0.412409959921335,0.006238282912083016,0.20263195319080277,0.38184796564656714,0.13716739643122952,0.2595076810388983
0.2551583521806314,0.359242276008856,0.32719361737767216,0.21249081456011243,0.3600372030439631,0.2997961257499492,0.6033927079725134,0.3535405658536029,0.6080350874949702,0.2661212158880454,0.23605947955390336,0.3986412834103981,0.47151898734177217,0.0,0.00471554047524761,0.0,0.004874234728355564,0.0,0.0,5.694183034820849e-5,0.0,0.06621307260986459,0.9101921432749803,0.1190898943506636,0.05276730985971541,0.033643357994423834,0.011038978644030476,0.19081140258643123,0.30231973148686403,0.4196156182164579,0.001378102433421626,0.17296951991501366,0.3609676748516609,0.11577238075448298,0.23837002780307195
0.2345686864203663,0.2735341002783708,0.18532399989651677,0.3783294676000493,0.3772023948989596,0.1635683324391184,0.5776391173976109,0.31037863284452627,0.5890729287445455,0.321846850976002,0.2620817843866171,0.18923707413864868,0.33069620253164556,0.0,0.004667423269489848,0.0,0.0019525377940895093,0.0,0.0,0.00017481446194086788,0.0,0.06621311357507918,0.912550060747869,0.10391964355054002,0.04291475779541086,0.035665888513820077,0.011290944278959193,0.19081138492593386,0.2687544969222302,0.3687075130027994,0.0009706822179314608,0.17042072417345153,0.31873100496251483,0.11393737685494483,0.21633419090872982
0.24480306176028271,0.1282280277416013,0.22993380826076107,0.05407444135696873,0.15216609394587474,0.11469867327467924,0.4469072914746402,0.2225680409859107,0.5139185763365547,0.1863915134023403,0.06133828996282528,0.17423897269168231,0.0791139240506329,0.0,0.00469995389733098,0.0,0.0004700865523307981,0.0,0.0,0.00022207017892279124,0.0,0.0662128464818801,0.9262565810196618,0.1014110381647743,0.029330529910991977,0.05003197782313889,0.0080703284226063,0.1908113686642878,0.1539840177233613,0.24063951555779806,0.0007703015183692242,0.17151558381091764,0.19731176664057967,0.11460048971340149,0.1559561281769906
0.3573229579378839,0.17095408477574733,0.1980668816725088,0.12357526393216811,0.26538288832975837,0.07440578951623597,0.34463127356681306,0.2769539884797633,0.6675496604061608,0.43373293742662294,0.21561338289962825,0.2077299226881368,0.0791139240506329,0.0,0.005190667757863298,0.0,0.00011016738973330764,0.0,0.0,0.00035704499950820384,0.0,0.06293052603240333,0.9614588489402867,0.0896832025322659,0.01969133797920461,0.05581108254196641,0.007924200393860152,0.19318618151488254,0.1982846443607171,0.3179035842168226,0.0008082685924435441,0.1738356724918587,0.2580941142887698,0.11615987119205363,0.18712699274041172
0.17319097737114844,0.1966169868851591,0.11760043345078522,0.16988971950051357,0.19100513979396228,0.27703877444413166,0.28371047249518583,0.409574713567974,0.26111359157009717,0.16286701104399715,0.08178438661710039,0.0936714009939028,0.21044303797468356,0.005397969742839482,0.0055840166744162215,0.0011034658656732933,0.006106301536703164,0.0,1.0598054729758261e-10,0.00758050493150787,0.0,0.06949183498466323,0.8670611528596456,0.1248969847287666,0.04404550778917369,0.024562411948512886,0.013243920594449449,0.19117492346643802,0.18755700524095006,0.21473780203756299,0.0036817512653029394,0.16680959204645618,0.20114740363925654,0.11243364511940511,0.15679052437933083
0.22433603913584468,0.35901348088495433,0.2771703414109264,0.12744115669070036,0.25354595331769764,0.4594321361257681,0.6081134444330359,0.41366850152360735,0.40683314480746063,0.2505492297607493,0.2230483271375465,0.16754241487246987,0.37341772151898733,0.01594965548662604,0.006800239573452345,0.004328196439500583,7.014700556921226e-5,0.0,7.643199562667569e-7,0.004910446566592739,0.0,0.08260320679075316,0.8355937542185983,0.1523047831059467,0.052757897929871345,0.04796938900256634,0.016964546560032153,0.19141031201753134,0.28348985126098186,0.3490246834362653,0.004579921341671026,0.1724504862031624,0.3162572673486236,0.11649363124933193,0.21637544929897776
0.18340811931752002,0.2649783688449097,0.18159093970999246,0.3783625041542607,0.22165343632154086,0.3602391158233965,0.3315481062076169,0.3188975030128709,0.2650541161325741,0.23614189972777694,0.07434944237918216,0.05699886132916133,0.23575949367088608,0.017007990002029977,0.0069143156568568145,0.0,0.009745992272467852,0.0,0.024677268022164578,0.01501090156686389,0.0,0.14488195594034192,0.8013274535391228,0.18863179234824132,0.08444129558397725,0.05335100709274655,0.019011917214818923,0.1907932621082246,0.26503874736193667,0.2169642032085812,0.01047949536005473,0.18530483547843418,0.24100147528525895,0.12702972210564104,0.18401559869544998
0.1425002830792994,0.15387468977531749,0.2435264935180169,0.23940011073997683,0.16085100688444803,0.3054283336337031,0.315595137927686,0.1920625008901822,0.20124508852659956,0.09170677433287584,0.11524163568773235,0.035108854969141824,0.15664556962025317,0.004546006788419201,0.005124890660807048,0.0,0.039792650325943583,0.0,0.0014249456762411438,0.0058997864502713104,0.0,0.09243482945195544,0.8412995545155894,0.16325465179402646,0.07957545100762854,0.05346058667153307,0.016120498656190158,0.1908113947178928,0.20759681960512696,0.15822936599349585,0.00811261141452604,0.17961962085185199,0.1829130927993114,0.12245061770607667,0.15268185525269404
0.31638316004047484,0.4615620186107924,0.27393895813019686,0.27026068606368703,0.26909085128451826,0.3622221824036819,0.5342114988767181,0.14020127947168953,0.5548441890363296,0.20279794683237037,0.26394052044609667,0.11009330885624241,0.3275316455696202,0.0,0.004815479283978768,0.0,0.011218591080298579,0.0,0.0,0.00019096313534140043,0.0,0.06621353731925889,0.9041713540026057,0.13360575939534652,0.07061631023048119,0.03523044966208594,0.01108888673303176,0.190811373035698,0.32557630942222526,0.3048029127270096,0.0023178619285169635,0.17646720879731348,0.3151896110746174,0.11841742650771464,0.21680351879116602
0.23457082367665977,0.15388164604650287,0.2316626567893905,0.26255739649791887,0.19760550697305945,0.31403386043788417,0.4940287332559199,0.41725144565317945,0.47981480051183384,0.23391397875447414,0.1449814126394052,0.09559568508553068,0.3212025316455696,0.0,0.0009283565966336072,5.3802532545634135e-5,0.009104821430423337,0.0,0.0,0.000840050255239099,0.0,0.0760445989208822,0.861220357287491,0.14353148876556734,0.07605726606471022,0.09263196880728714,0.015734328378992524,0.19081135834775964,0.23238531507023596,0.3123983696494161,0.0015610044021202396,0.18200392082158628,0.27239184235982605,0.12185628201509761,0.19712406218746184
0.1965166466809385,0.3196806761119741,0.4422986332026252,0.13075998340133183,0.4137402561794092,0.16781728525768508,0.43926820465344757,0.17101292852702077,0.4872596511038244,0.2649448728162179,0.1171003717472119,0.08444669435123191,0.1787974683544304,0.0,0.0008436684511912433,0.0009004765689527351,0.0057300992639202075,0.0,0.0,0.0005551819436281969,0.0,0.06620990026364705,0.9024749133780263,0.137558878323587,0.051824358992011134,0.10597557772899666,0.011587932139190934,0.19081139769045177,0.27846891347232733,0.2489757416504835,0.0011470608896703405,0.18330536981448883,0.2637223275614054,0.122585933506216,0.1931541305338107
0.27547344945753804,0.24788377367046255,0.3280168327704907,0.20465023971076393,0.23187868064836922,0.23967351847213872,0.4875846119096491,0.2703107579813145,0.5050625871626401,0.39412424275884383,0.12639405204460966,0.2583242743633005,0.1772151898734177,0.0,0.0009255884740535017,0.00070784324747225,0.0026986691921305718,0.0,0.0,0.0010616249748349987,0.0,0.07604558044742368,0.851500697475588,0.15702743356023383,0.08187443591631768,0.10930489095807941,0.014970970839747648,0.19081137146199034,0.2545960824549605,0.3170022451562536,0.0007705322697844746,0.18519192258242256,0.28579916380560705,0.12371812581154319,0.2047586448085751
0.11820711287305592,0.39010209320936035,0.2230902519043512,0.15246806075719446,0.5402596806266501,0.2262709952352463,0.398382043531104,0.13887898821370606,0.4818610710993176,0.1924048369932396,0.05390334572490706,0.25744322277337023,0.08860759493670885,0.0,0.000899304357109572,0.001093706051743286,0.0003944643751076433,0.0,0.0,0.00018827746428239504,0.0,0.06621183873760125,0.8736399226027081,0.1660037195910764,0.062080116679992865,0.1267795257134047,0.011676906311710436,0.19081129102804195,0.27506636576764304,0.2302115861817648,0.00036796460689184237,0.18715041508306698,0.2526389759747039,0.12488959825767527,0.1887642871161896
0.2652478867704743,0.4701429272050833,0.46136362056833974,0.35520288137579786,0.5521055652271155,0.07276898754536694,0.353272884151453,0.13080062305239773,0.3592736676611492,0.3893270398831789,0.17657992565055763,0.23679309560832887,0.3971518987341772,0.0,0.0009709962037494214,0.008070030516799994,0.010208287591445453,0.0,0.0,0.003183957532395916,0.0,0.07276699209285659,0.8480628178013725,0.18255024155295477,0.08168953426104376,0.059832420921466505,0.016109397534166597,0.19081136167003138,0.36280531144869627,0.2918855906773204,0.0032047531206272554,0.1814778457292365,0.32734545106300833,0.12205348152636675,0.22469946629468754
0.12204611140908221,0.4445001184067185,0.49917288557015005,0.12356577654315197,0.5265875545754862,0.04477637542396293,0.33249532437809604,0.07413048935566635,0.530315350535059,0.0540468098040162,0.12453531598513012,0.27221416246044494,0.19936708860759492,0.0,0.0009235213599646375,0.0385887625915841,0.006313843395813383,0.0,0.0,0.001950644236943509,0.0,0.06621336231586217,0.8679251226207032,0.15451585000893195,0.058416171664571394,0.09310125103912989,0.012502341408420528,0.19081139594188765,0.2934414703214253,0.2267292201608582,0.0068252530834722325,0.18043568687493833,0.26008534524114174,0.12256554227778298,0.19132544375946237
0.10157828930838851,0.17096108712231328,0.1473888485834922,0.22780812582444349,0.32159969578482817,0.2751363575015173,0.22198743533346746,0.12196384370099178,0.3369845391587283,0.16517907247327188,0.0762081784386617,0.09310674323394964,0.14082278481012658,0.002975887051396981,0.0011233133862517133,0.0013046553169987723,0.04082309413279954,0.0,4.665175825244309e-6,0.008604455902251886,0.0,0.09571093367591002,0.7795527156549499,0.20001171339315996,0.09000765665300849,0.026479400886047656,0.018013845994912053,0.190811361495175,0.20741206735416384,0.16517894244988535,0.007833724423646306,0.17507345346914538,0.1862955049020246,0.1193268771206457,0.15281119101133514
0.13226743395643456,0.17951005983598872,0.16591903297988234,0.28185569229485563,0.25892477465402464,0.23409353787924703,0.2626514596593069,0.2122184094663443,0.2926677153829555,0.06705381298641415,0.1338289962825279,0.07806762393504983,0.09651898734177214,0.01848058365477866,0.0029450063158998545,0.0,0.02267672900653277,0.0,0.041965870472277296,0.012327810958199561,0.3333333333333333,0.24645515044983843,0.7338793142239994,0.21945520512051747,0.0934421801847601,0.02070889644467441,0.021559721885898983,0.19079584596138818,0.20876175526673882,0.16328671500776726,0.01405657148681259,0.23245370595055126,0.18602423513725302,0.15965466112930504,0.17283944813327903
0.16295374355835465,0.15386120362255387,0.20458163458663065,0.2084983279389999,0.15839583062748072,0.23529440019384798,0.2710684361526728,0.37006935427598375,0.3692228624308702,0.14044142860323605,0.09479553903345725,0.07135475482866627,0.20253164556962025,0.01856930700715169,0.0015465107074657397,0.0,0.03357938064035567,0.0,0.026273419762078497,0.012064402456301967,0.0,0.12521222172794685,0.707757728479503,0.24827600174465383,0.10320579297044553,0.029214787700119045,0.024898948854028224,0.1535098308180604,0.18726419008797798,0.21706914584207238,0.013147574367621939,0.17400941403684464,0.2021666679650252,0.1203888008137704,0.1612777343893978
0.14249651167921729,0.16241168109490112,0.2171695605372825,0.17761358776596103,0.19716252083389357,0.19850367219840348,0.23269478410558006,0.1425556273717089,0.39141558191641446,0.2919745201687331,0.05947955390334573,0.07555901769495306,0.1060126582278481,0.0027466979633662993,0.0012291021916138655,0.0012775067810666453,0.03504235222643891,0.0,4.2817663922000367e-10,0.00902053287424588,0.0,0.08588152084224335,0.75042523511677,0.234115495795632,0.09990836493480719,0.020762380814274846,0.020026447845918616,0.15349664542078703,0.1825595890182765,0.1856702490555119,0.007045170352129748,0.17057701134630415,0.1841149190368942,0.11606639768157935,0.15009065835923677
0.30617470461077906,0.47014827417178906,0.4957990165974325,0.2200874171004683,0.13837994286044894,0.3963628716358059,0.7115718321404404,0.40165501340722787,0.6566189241629344,0.41158511187074814,0.4312267657992565,0.05026939713543855,0.39873417721518983,0.0,0.0010539716269552593,0.01136445989052427,0.02804418949108547,0.0,0.0,0.005517085969023868,0.0,0.06621322860540176,0.809467668631595,0.20941730905099337,0.08505665089750034,0.023246849717245863,0.018665138057135624,0.15349615844568648,0.33782537116278727,0.43738017453303374,0.006568529568226981,0.1706953754256948,0.3876027728479105,0.11598642680653885,0.2517945998272247
